13.0,749
13.0,752
13.0,753
13.0,753
13.0,754
13.0,755
13.0,754
13.0,803
13.0,749
13.0,750
13.0,753
13.0,754
13.0,754
13.0,755
13.0,754
13.0,755
13.0,755
13.0,755
13.0,755
13.0,755
13.0,756
13.0,755
13.0,755
13.0,755
13.0,756
13.0,756
13.0,756
13.0,756
13.0,756
13.0,756
13.0,756
13.0,756
13.0,756
13.0,756
13.0,756
13.0,756
13.0,757
13.0,756
13.0,755
13.0,757
14.0,688
14.0,688
14.0,689
14.0,690
14.0,690
14.0,690
14.0,738
14.0,686
14.0,687
14.0,688
14.0,688
14.0,690
14.0,690
14.0,690
14.0,691
14.0,737
14.0,686
14.0,687
14.0,688
14.0,689
14.0,690
14.0,690
14.0,690
14.0,690
14.0,735
14.0,686
14.0,688
14.0,689
14.0,689
14.0,689
14.0,690
14.0,690
14.0,738
14.0,734
14.0,686
14.0,688
14.0,689
14.0,689
14.0,690
14.0,690
14.0,690
14.0,738
14.0,686
14.0,686
14.0,688
14.0,689
14.0,689
14.0,689
14.0,690
14.0,690
15.0,610
15.0,610
15.0,655
15.0,605
15.0,607
15.0,608
15.0,609
15.0,609
15.0,609
15.0,609
15.0,611
15.0,654
15.0,606
15.0,607
15.0,608
15.0,608
15.0,609
15.0,609
15.0,610
15.0,657
15.0,609
15.0,606
15.0,607
15.0,609
15.0,609
15.0,609
15.0,610
15.0,610
15.0,656
15.0,604
15.0,606
15.0,608
15.0,609
15.0,609
15.0,609
15.0,610
15.0,610
15.0,655
15.0,605
15.0,607
15.0,607
15.0,608
15.0,609
15.0,609
15.0,609
15.0,610
15.0,655
15.0,605
15.0,606
15.0,609
16.0,595
16.0,595
16.0,641
16.0,593
16.0,592
16.0,593
16.0,594
16.0,594
16.0,594
16.0,595
16.0,595
16.0,639
16.0,590
16.0,592
16.0,593
16.0,594
16.0,594
16.0,594
16.0,595
16.0,595
16.0,638
16.0,590
16.0,592
16.0,594
16.0,594
16.0,594
16.0,595
16.0,595
16.0,641
16.0,593
16.0,591
16.0,593
16.0,593
16.0,594
16.0,594
16.0,595
16.0,595
16.0,641
16.0,592
16.0,591
16.0,593
16.0,594
16.0,594
16.0,594
16.0,595
16.0,595
16.0,640
16.0,589
16.0,592
16.0,593
17.0,531
17.0,532
17.0,534
17.0,534
17.0,535
17.0,536
17.0,535
17.0,536
17.0,581
17.0,535
17.0,537
17.0,537
17.0,534
17.0,535
17.0,535
17.0,535
17.0,536
17.0,580
17.0,532
17.0,533
17.0,534
17.0,535
17.0,535
17.0,536
17.0,535
17.0,583
17.0,534
17.0,537
17.0,537
17.0,537
17.0,539
17.0,539
17.0,539
17.0,539
17.0,583
17.0,530
17.0,532
17.0,534
17.0,534
17.0,535
17.0,535
17.0,535
17.0,536
17.0,580
17.0,531
17.0,532
17.0,534
17.0,534
17.0,535
17.0,535
18.0,540
18.0,538
18.0,540
18.0,539
18.0,580
18.0,535
18.0,539
18.0,538
18.0,539
18.0,540
18.0,539
18.0,540
18.0,584
18.0,534
18.0,536
18.0,536
18.0,538
18.0,538
18.0,536
18.0,535
18.0,536
18.0,583
18.0,531
18.0,533
18.0,534
18.0,535
18.0,535
18.0,535
18.0,536
18.0,536
18.0,582
18.0,532
18.0,533
18.0,534
18.0,535
18.0,536
18.0,535
18.0,536
18.0,536
18.0,581
18.0,531
18.0,533
18.0,534
18.0,535
18.0,535
18.0,535
18.0,535
18.0,583
18.0,580
18.0,534
19.0,522
19.0,522
19.0,521
19.0,521
19.0,522
19.0,522
19.0,521
19.0,522
19.0,522
19.0,522
19.0,522
19.0,522
19.0,522
19.0,522
19.0,522
19.0,522
19.0,522
19.0,523
19.0,523
19.0,522
19.0,522
19.0,522
19.0,522
19.0,522
19.0,523
19.0,522
19.0,522
19.0,523
19.0,522
19.0,523
19.0,523
19.0,522
19.0,523
19.0,522
19.0,523
19.0,523
19.0,523
19.0,522
19.0,523
19.0,523
19.0,522
19.0,523
19.0,523
19.0,523
19.0,522
19.0,523
19.0,523
19.0,523
19.0,523
19.0,523
